iter	RMSE
4340	0.6145121453
4341	0.6145121321
4342	0.6145121321
4343	0.6145117181
4344	0.6145116519
4345	0.614511205
4346	0.6145111661
4347	0.6145110175
4348	0.614510882
4349	0.6145107063
4350	0.6145106899
4351	0.6145106384
4352	0.6145105402
4353	0.6145104852
4354	0.6145104147
4355	0.6145104042
4356	0.6145103579
4357	0.6145102339
4358	0.6145100057
4359	0.6145100057
4360	0.614509449
4361	0.6145093543
4362	0.6145091572
4363	0.6145090346
4364	0.614508346
4365	0.6145077627
4366	0.614507752
4367	0.6145076976
4368	0.614507672
4369	0.6145076496
4370	0.6145074552
4371	0.6145071766
4372	0.6145069742
4373	0.6145069509
4374	0.6145068185
4375	0.6145067912
4376	0.6145066732
4377	0.6145066524
4378	0.6145066204
4379	0.6145065453
4380	0.6145062943
4381	0.6145061411
4382	0.6145060109
4383	0.6145059752
4384	0.6145059254
4385	0.6145058964
4386	0.6145058137
4387	0.614505419
4388	0.614505362
4389	0.6145053229
4390	0.6145052259
4391	0.6145049948
4392	0.614504977
4393	0.614504977
4394	0.6145047969
4395	0.614504675
4396	0.6145045683
4397	0.6145044601
4398	0.6145041212
4399	0.6145039361
4400	0.6145039191
4401	0.6145039179
4402	0.6145039179
4403	0.6145036642
4404	0.6145035411
4405	0.6145034003
4406	0.6145033942
4407	0.6145033942
4408	0.6145030615
4409	0.6145030467
4410	0.6145030144
4411	0.6145027341
4412	0.6145026268
4413	0.6145026246
4414	0.6145026195
4415	0.6145026154
4416	0.61450252
4417	0.61450252
4418	0.6145023761
4419	0.6145021721
4420	0.6145021721
4421	0.6145020469
4422	0.6145018595
4423	0.614501844
4424	0.6145014634
4425	0.6145008987
4426	0.6145008925
4427	0.6145006737
4428	0.6145006393
4429	0.6145004297
4430	0.6145003914
4431	0.6144995546
4432	0.6144993409
4433	0.6144993344
4434	0.614499121
4435	0.6144990858
4436	0.6144990858
4437	0.6144990625
4438	0.6144989278
4439	0.6144989215
4440	0.6144985158
4441	0.6144984623
4442	0.6144982603
4443	0.6144982572
4444	0.6144982137
4445	0.6144982036
4446	0.6144981451
4447	0.6144979589
4448	0.6144979589
4449	0.6144979589
4450	0.6144972121
4451	0.6144971074
4452	0.6144970955
4453	0.6144961015
4454	0.6144961015
4455	0.6144955892
4456	0.6144955704
4457	0.6144955601
4458	0.6144955601
4459	0.6144955119
4460	0.6144955119
4461	0.6144931152
4462	0.6144930558
4463	0.6144930169
4464	0.6144929451
4465	0.6144929029
4466	0.6144928691
4467	0.614491023
4468	0.6144907936
4469	0.6144905071
4470	0.6144901556
4471	0.6144901556
4472	0.6144900135
4473	0.6144898854
4474	0.6144898274
4475	0.6144897875
4476	0.6144897206
4477	0.6144894783
4478	0.6144894041
4479	0.6144892916
4480	0.6144890281
4481	0.6144888217
4482	0.6144887216
4483	0.6144880949
4484	0.6144880267
4485	0.6144879369
4486	0.614487714
4487	0.6144876642
4488	0.6144876148
4489	0.6144874935
4490	0.6144874632
4491	0.6144874595
4492	0.6144874315
4493	0.6144873888
4494	0.6144873529
4495	0.61448735
4496	0.6144873482
4497	0.6144871353
4498	0.6144868934
4499	0.6144868887
4500	0.614486677
4501	0.6144866473
4502	0.614486639
4503	0.6144865296
4504	0.6144864439
4505	0.614486149
4506	0.6144861417
4507	0.6144861108
4508	0.6144860973
4509	0.6144860503
4510	0.6144860116
4511	0.6144859452
4512	0.6144859324
4513	0.614485862
4514	0.6144858592
4515	0.6144850328
4516	0.6144847888
4517	0.6144847847
4518	0.6144845476
4519	0.6144845224
4520	0.6144844233
4521	0.614484418
4522	0.6144841863
4523	0.6144841372
4524	0.6144841008
4525	0.6144840524
4526	0.6144839919
4527	0.614483831
4528	0.6144838112
4529	0.6144829608
4530	0.6144827835
4531	0.6144826606
4532	0.6144825442
4533	0.614482499
4534	0.614482499
4535	0.6144824512
4536	0.6144822878
4537	0.6144822869
4538	0.6144821947
4539	0.6144819633
4540	0.6144819034
4541	0.6144818055
4542	0.6144817892
4543	0.6144817377
4544	0.6144817252
4545	0.6144813442
4546	0.6144811622
4547	0.6144810771
4548	0.6144809078
4549	0.6144808923
4550	0.6144807594
4551	0.6144807058
4552	0.6144806714
4553	0.6144806691
4554	0.6144803456
4555	0.6144802216
4556	0.614480188
4557	0.6144799224
4558	0.6144793093
4559	0.6144791661
4560	0.6144791626
4561	0.614479143
4562	0.6144784359
4563	0.6144783754
4564	0.6144782891
4565	0.6144782435
4566	0.6144781424
4567	0.6144781067
4568	0.6144781051
4569	0.6144776682
4570	0.6144776594
4571	0.6144776568
4572	0.614477649
4573	0.6144775384
4574	0.6144775175
4575	0.6144772202
4576	0.6144770921
4577	0.6144768366
4578	0.6144767907
4579	0.6144767891
4580	0.6144767435
4581	0.6144755168
4582	0.6144755063
4583	0.6144750853
4584	0.6144750581
4585	0.614475058
4586	0.6144749814
4587	0.6144749093
4588	0.6144748556
4589	0.6144744224
4590	0.6144743979
4591	0.6144742544
4592	0.6144741015
4593	0.6144740703
4594	0.6144740703
4595	0.6144740309
4596	0.6144739482
4597	0.6144739065
4598	0.6144737258
4599	0.6144736853
4600	0.6144733422
4601	0.6144732291
4602	0.6144718427
4603	0.6144710166
4604	0.6144701408
4605	0.6144697713
4606	0.6144695825
4607	0.6144694897
4608	0.6144693533
4609	0.6144692449
4610	0.6144692449
4611	0.6144691704
4612	0.6144687227
4613	0.6144686567
4614	0.6144686567
4615	0.6144684278
4616	0.6144683487
4617	0.6144683018
4618	0.6144681676
4619	0.614468167
4620	0.614468036
4621	0.6144678469
4622	0.6144678321
4623	0.6144672567
4624	0.6144670076
4625	0.6144669052
4626	0.6144668735
4627	0.6144668062
4628	0.6144665943
4629	0.6144664977
4630	0.6144658903
4631	0.6144656445
4632	0.6144653554
4633	0.6144652022
4634	0.6144652009
4635	0.6144651213
4636	0.6144651158
4637	0.6144650966
4638	0.6144650966
4639	0.6144649947
4640	0.6144646661
4641	0.6144646584
4642	0.6144646516
4643	0.6144646516
4644	0.6144646338
4645	0.6144645615
4646	0.614464553
4647	0.6144645513
4648	0.6144645506
4649	0.6144644758
4650	0.6144644255
4651	0.6144637685
4652	0.6144637444
4653	0.6144631333
4654	0.614462759
4655	0.6144626736
4656	0.6144626302
4657	0.6144623529
4658	0.6144620556
4659	0.6144619105
4660	0.6144618704
4661	0.6144618306
4662	0.6144618204
4663	0.6144613321
4664	0.6144612614
4665	0.6144612473
4666	0.6144611518
4667	0.6144611382
4668	0.6144611246
4669	0.614460195
4670	0.6144594833
4671	0.6144594159
4672	0.6144594131
4673	0.6144594131
4674	0.6144591902
4675	0.6144590036
4676	0.6144590036
4677	0.6144589343
4678	0.6144589306
4679	0.6144589212
4680	0.6144589095
4681	0.614458538
4682	0.6144582771
4683	0.6144582505
4684	0.6144582225
4685	0.6144576086
4686	0.6144575004
4687	0.6144573951
4688	0.6144573921
4689	0.6144573885
4690	0.6144573167
4691	0.61445704
4692	0.614456985
4693	0.6144569144
4694	0.6144568757
4695	0.6144568725
4696	0.6144568655
4697	0.6144568655
4698	0.6144567024
4699	0.6144566289
4700	0.6144562806
4701	0.6144562789
4702	0.6144562723
4703	0.6144562539
4704	0.6144555806
4705	0.6144544056
4706	0.6144540299
4707	0.6144539549
4708	0.6144539549
4709	0.6144538728
4710	0.6144533876
4711	0.6144529201
4712	0.6144529191
4713	0.6144526744
4714	0.6144525024
4715	0.6144525024
4716	0.6144524959
4717	0.6144524959
4718	0.6144519328
4719	0.6144518737
4720	0.6144518171
4721	0.6144509041
4722	0.6144508852
4723	0.6144508325
4724	0.6144506318
4725	0.6144501221
4726	0.6144499223
4727	0.6144498118
4728	0.6144498036
4729	0.6144495794
4730	0.6144494444
4731	0.6144488914
4732	0.6144488852
4733	0.6144487988
4734	0.6144487044
4735	0.6144487044
4736	0.6144486113
4737	0.6144485686
4738	0.6144484972
4739	0.6144484234
4740	0.6144481418
4741	0.6144481323
4742	0.6144481322
4743	0.6144481159
4744	0.6144479143
4745	0.6144479138
4746	0.6144479135
4747	0.6144478162
4748	0.6144478086
4749	0.6144471105
4750	0.6144471088
4751	0.6144467238
4752	0.614446711
4753	0.614446711
4754	0.6144466219
4755	0.6144465228
4756	0.6144460512
4757	0.6144460168
4758	0.6144460064
4759	0.6144459475
4760	0.6144459055
4761	0.6144450525
4762	0.6144450491
4763	0.6144450401
4764	0.6144447362
4765	0.6144447074
4766	0.6144446421
4767	0.6144445214
4768	0.6144444306
4769	0.6144443452
4770	0.6144434952
4771	0.6144431836
4772	0.6144429674
4773	0.6144425236
4774	0.6144425236
4775	0.6144424484
4776	0.6144424321
4777	0.6144424061
4778	0.6144423425
4779	0.6144423228
4780	0.6144418512
4781	0.6144418006
4782	0.6144416677
4783	0.6144416677
4784	0.6144414572
4785	0.6144414323
4786	0.6144414214
4787	0.614441407
4788	0.6144413955
4789	0.6144413696
4790	0.6144413522
4791	0.6144413327
4792	0.6144413179
4793	0.614440781
4794	0.614440781
4795	0.6144407181
4796	0.6144407181
4797	0.6144407181
4798	0.6144407181
4799	0.6144406698
4800	0.6144406149
4801	0.6144405672
4802	0.6144401116
4803	0.614440043
4804	0.614440001
4805	0.6144399749
4806	0.6144398746
4807	0.6144397184
4808	0.6144396688
4809	0.6144394514
4810	0.6144394044
4811	0.6144392923
4812	0.6144392803
4813	0.614439212
4814	0.6144391888
4815	0.6144390647
4816	0.6144386554
4817	0.6144386303
4818	0.6144385717
4819	0.6144384375
4820	0.6144384375
4821	0.6144384259
4822	0.6144383887
4823	0.6144383716
4824	0.6144383076
4825	0.6144383015
4826	0.61443825
4827	0.6144382406
4828	0.6144378876
4829	0.6144378797
4830	0.6144378281
4831	0.6144373718
4832	0.6144373538
4833	0.6144373538
4834	0.6144371232
4835	0.6144371215
4836	0.6144367333
4837	0.6144367333
4838	0.6144364905
4839	0.6144361267
4840	0.6144360301
4841	0.6144359447
4842	0.6144359349
4843	0.6144358885
4844	0.6144353342
4845	0.6144353339
4846	0.6144353247
4847	0.6144339763
4848	0.6144339409
4849	0.6144339297
4850	0.6144339143
4851	0.614433904
4852	0.6144338894
4853	0.6144338381
4854	0.6144338116
4855	0.6144338013
4856	0.6144337185
4857	0.6144336135
4858	0.6144335097
4859	0.6144332991
4860	0.6144332966
4861	0.6144328553
4862	0.6144327697
4863	0.6144327339
4864	0.6144326521
4865	0.6144325467
4866	0.6144325467
4867	0.6144325467
4868	0.6144323461
4869	0.6144323323
4870	0.6144323237
4871	0.6144320587
4872	0.6144319796
4873	0.6144319619
4874	0.6144319613
4875	0.6144319613
4876	0.6144318637
4877	0.6144318622
4878	0.6144317988
4879	0.614431784
4880	0.6144317802
4881	0.6144312533
4882	0.6144312343
4883	0.6144312202
4884	0.6144311634
4885	0.6144311334
4886	0.6144308799
4887	0.6144308382
4888	0.6144308376
4889	0.6144308211
4890	0.6144307987
4891	0.6144307783
4892	0.6144307233
4893	0.6144306978
4894	0.614430452
4895	0.614430452
4896	0.6144301582
4897	0.61443009
4898	0.6144300744
4899	0.6144300138
4900	0.6144298506
4901	0.6144297137
4902	0.614429686
4903	0.6144296834
4904	0.6144295275
4905	0.6144295257
4906	0.614429521
4907	0.6144293885
4908	0.6144293784
4909	0.6144292705
4910	0.6144292684
4911	0.6144292683
4912	0.614429145
4913	0.6144289663
4914	0.6144288763
4915	0.6144288665
4916	0.6144288002
4917	0.6144286025
4918	0.6144284862
4919	0.6144283493
4920	0.614428322
4921	0.614428313
4922	0.6144280238
4923	0.6144280093
4924	0.6144280046
4925	0.6144276286
4926	0.614427619
4927	0.6144276016
4928	0.6144274733
4929	0.6144274375
4930	0.6144271839
4931	0.6144267514
4932	0.6144267214
4933	0.6144248549
4934	0.6144248051
4935	0.6144248016
4936	0.6144244061
4937	0.6144242186
4938	0.6144241371
4939	0.6144241325
4940	0.6144241117
4941	0.6144241117
4942	0.614423931
4943	0.6144239076
4944	0.6144239011
4945	0.6144238956
4946	0.6144237777
4947	0.6144236594
4948	0.6144236594
4949	0.6144235216
4950	0.6144235049
4951	0.614423494
4952	0.6144232315
4953	0.614422049
4954	0.6144219283
4955	0.6144218711
4956	0.6144218571
4957	0.6144216086
4958	0.6144216
4959	0.6144215335
4960	0.6144215044
4961	0.6144214761
4962	0.6144214577
4963	0.6144214203
4964	0.6144212234
4965	0.6144212068
4966	0.6144211707
4967	0.6144211018
4968	0.6144210946
4969	0.6144209969
4970	0.6144208377
4971	0.6144207965
4972	0.6144206891
4973	0.614420597
4974	0.6144205331
4975	0.6144205331
4976	0.6144201318
4977	0.6144200602
4978	0.6144200602
4979	0.6144200584
4980	0.6144199765
4981	0.6144197873
4982	0.6144197751
4983	0.6144195056
4984	0.6144194927
4985	0.6144194735
4986	0.6144194493
4987	0.6144194406
4988	0.6144194324
4989	0.6144194291
4990	0.6144194045
4991	0.6144193739
4992	0.6144187476
4993	0.6144187476
4994	0.6144187177
4995	0.6144187168
4996	0.6144186528
4997	0.6144185609
4998	0.61441855
4999	0.6144180772
5000	0.6144180681
5001	0.6144178877
5002	0.6144178875
5003	0.6144178492
5004	0.6144176516
5005	0.6144176139
5006	0.6144164663
5007	0.6144162535
5008	0.6144159385
5009	0.6144159353
5010	0.6144155284
5011	0.6144155284
5012	0.6144155248
5013	0.6144154612
5014	0.6144153682
5015	0.6144153248
5016	0.6144141775
5017	0.6144135691
5018	0.6144135412
5019	0.6144131042
5020	0.6144131042
5021	0.6144131042
5022	0.6144130746
5023	0.6144130099
5024	0.614412999
5025	0.6144129818
5026	0.6144129497
5027	0.6144129333
5028	0.6144128672
5029	0.6144128466
5030	0.6144128376
5031	0.6144127411
5032	0.6144127326
5033	0.6144127326
5034	0.6144127006
5035	0.6144126969
5036	0.6144126969
5037	0.6144126746
5038	0.6144125744
5039	0.6144125596
5040	0.6144125373
5041	0.6144122224
5042	0.6144121449
5043	0.614412123
5044	0.6144121194
5045	0.6144116058
5046	0.6144113703
5047	0.614411333
5048	0.614411333
5049	0.614411333
5050	0.614411333
5051	0.6144112051
5052	0.614411131
5053	0.6144109461
5054	0.6144109405
5055	0.6144107803
5056	0.6144106737
5057	0.6144105839
5058	0.6144105249
5059	0.6144105249
5060	0.6144105138
5061	0.6144103008
5062	0.6144102958
5063	0.6144098128
5064	0.6144098128
5065	0.6144095242
5066	0.6144094955
5067	0.614409483
5068	0.6144094517
5069	0.614409435
5070	0.6144091098
5071	0.6144089855
5072	0.6144088912
5073	0.6144088446
5074	0.6144087882
5075	0.6144087279
5076	0.6144086658
5077	0.6144086658
5078	0.6144086143
5079	0.6144085996
5080	0.6144084159
5081	0.614408331
5082	0.6144082883
5083	0.614408281
5084	0.6144078936
5085	0.6144077712
5086	0.6144077667
5087	0.6144077575
5088	0.6144076779
5089	0.6144075225
5090	0.6144074938
5091	0.6144074925
5092	0.6144074835
5093	0.6144073939
5094	0.6144073819
5095	0.6144072741
5096	0.6144063212
5097	0.6144063171
5098	0.6144059749
5099	0.6144059713
5100	0.6144059679
5101	0.6144052354
5102	0.6144052017
5103	0.6144043308
5104	0.6144041689
5105	0.6144040449
5106	0.6144040098
5107	0.6144036661
5108	0.6144036632
5109	0.6144035558
5110	0.6144035432
5111	0.6144035432
5112	0.6144035432
5113	0.6144034589
5114	0.6144034401
5115	0.6144034401
5116	0.6144031995
5117	0.6144030535
5118	0.61440304
5119	0.6144029729
5120	0.6144027902
5121	0.614402461
5122	0.6144024418
5123	0.6144023246
5124	0.6144023246
5125	0.6144023178
5126	0.6144019231
5127	0.6144017634
5128	0.6144017555
5129	0.6144016834
5130	0.6144016291
5131	0.614401545
5132	0.6144014976
5133	0.6144014606
5134	0.6144014303
5135	0.6144013889
5136	0.6144011729
5137	0.6144008117
5138	0.6144008097
5139	0.614400806
5140	0.6144007066
5141	0.6144007045
5142	0.6144006808
5143	0.6144006808
5144	0.614400675
5145	0.6144006735
5146	0.6144006673
5147	0.614400561
5148	0.6144005524
5149	0.6144005417
5150	0.6144001041
5151	0.6144001041
5152	0.6144000602
5153	0.6143999722
5154	0.6143999291
5155	0.6143999085
5156	0.6143998923
5157	0.6143997601
5158	0.6143997448
5159	0.6143997297
5160	0.6143997106
5161	0.6143997068
5162	0.6143994179
5163	0.6143994063
5164	0.6143993949
5165	0.6143993917
5166	0.6143993754
5167	0.6143993222
5168	0.6143992906
5169	0.6143992906
5170	0.6143992633
5171	0.6143992133
5172	0.6143990523
5173	0.6143990012
5174	0.6143988985
5175	0.6143988382
5176	0.6143985515
5177	0.6143984987
5178	0.6143982814
5179	0.6143982028
5180	0.6143981606
5181	0.6143981548
5182	0.6143981527
5183	0.6143978908
5184	0.6143978817
5185	0.6143977363
5186	0.6143976994
5187	0.6143976204
5188	0.614397548
5189	0.6143975447
5190	0.6143975371
5191	0.614397354
5192	0.6143973311
5193	0.6143965188
5194	0.6143965188
5195	0.6143965122
5196	0.6143964805
5197	0.6143964777
5198	0.614396293
5199	0.6143962888
5200	0.6143962466
5201	0.6143962047
5202	0.6143961943
5203	0.6143961484
5204	0.6143960532
5205	0.614395968
5206	0.6143959449
5207	0.6143959426
5208	0.6143959348
5209	0.6143954002
5210	0.614395395
5211	0.6143951154
5212	0.6143949625
5213	0.6143949009
5214	0.614394822
5215	0.6143945711
5216	0.6143945558
5217	0.614394461
5218	0.6143943459
5219	0.6143942902
5220	0.6143942902
5221	0.6143942438
5222	0.6143942004
5223	0.6143933718
5224	0.6143933718
5225	0.6143933708
5226	0.6143933681
5227	0.6143933378
5228	0.6143933378
5229	0.6143933145
5230	0.6143933139
5231	0.6143932325
5232	0.6143932021
5233	0.6143931733
5234	0.6143931733
5235	0.614393144
5236	0.6143929468
5237	0.614392838
5238	0.6143928356
5239	0.6143927375
5240	0.6143926797
5241	0.6143926797
5242	0.6143920775
5243	0.61439191
5244	0.6143919076
5245	0.6143918328
5246	0.6143918211
5247	0.6143918184
5248	0.6143918184
5249	0.6143917615
5250	0.614391708
5251	0.6143917022
5252	0.6143916469
5253	0.6143916441
5254	0.6143916241
5255	0.6143915598
5256	0.6143915417
5257	0.6143915361
5258	0.6143914294
5259	0.6143914047
5260	0.6143912853
5261	0.6143912701
5262	0.6143912647
5263	0.6143912279
5264	0.614391134
5265	0.6143911257
5266	0.614391117
5267	0.6143910641
5268	0.6143910583
5269	0.6143909402
5270	0.6143909297
5271	0.614390926
5272	0.6143907248
5273	0.6143907097
5274	0.6143906973
5275	0.6143906458
5276	0.6143906018
5277	0.6143904553
5278	0.6143904441
5279	0.6143903677
5280	0.6143903073
5281	0.6143897983
5282	0.6143897922
5283	0.6143897793
5284	0.6143895122
5285	0.6143894881
5286	0.6143894858
5287	0.6143890574
5288	0.6143887346
5289	0.6143884524
5290	0.6143884312
5291	0.6143881
5292	0.614388059
5293	0.6143880557
5294	0.6143878809
5295	0.6143878624
5296	0.6143878386
5297	0.6143876245
5298	0.6143876179
5299	0.6143874889
5300	0.6143874809
5301	0.6143874725
5302	0.6143874454
5303	0.6143873896
5304	0.6143873896
5305	0.6143873821
5306	0.6143871534
5307	0.6143869853
5308	0.6143869311
5309	0.6143868598
5310	0.6143866463
5311	0.614386637
5312	0.614386637
5313	0.6143866291
5314	0.6143866149
5315	0.614386407
5316	0.6143861566
5317	0.6143860488
5318	0.6143860284
5319	0.6143860284
5320	0.6143858585
5321	0.6143857959
5322	0.6143857661
5323	0.6143857126
5324	0.614385706
5325	0.6143856973
5326	0.6143856854
5327	0.6143854029
5328	0.6143854029
5329	0.6143853679
5330	0.6143850048
5331	0.6143849711
5332	0.6143848152
5333	0.6143847385
5334	0.6143846887
5335	0.6143844667
5336	0.6143843188
5337	0.614384273
5338	0.6143842574
5339	0.6143840929
5340	0.6143840769
5341	0.6143836621
5342	0.6143826372
5343	0.6143826372
5344	0.6143824741
5345	0.6143824019
5346	0.6143823836
5347	0.614382367
5348	0.6143823379
5349	0.6143823274
5350	0.6143823209
5351	0.6143823077
5352	0.6143817551
5353	0.6143817363
5354	0.6143816865
5355	0.6143814604
5356	0.6143814604
5357	0.6143813956
5358	0.6143813872
5359	0.6143810889
5360	0.6143810833
5361	0.6143810741
5362	0.6143807711
5363	0.614380771
5364	0.6143807643
5365	0.614380699
5366	0.6143804897
5367	0.6143804795
5368	0.6143804794
5369	0.6143804794
5370	0.6143804123
5371	0.6143803856
5372	0.6143803086
5373	0.6143792104
5374	0.614379206
5375	0.614379206
5376	0.6143791521
5377	0.6143791521
5378	0.6143791521
5379	0.6143791175
5380	0.6143790669
5381	0.6143788297
5382	0.6143787709
5383	0.6143787496
5384	0.6143786363
5385	0.6143785967
5386	0.6143785869
5387	0.6143785658
5388	0.6143784151
5389	0.6143782017
5390	0.614378118
5391	0.6143781116
5392	0.6143781095
5393	0.6143780987
5394	0.6143780602
5395	0.6143779672
5396	0.6143776934
5397	0.6143776382
5398	0.6143773822
5399	0.6143773767
5400	0.6143773362
5401	0.6143772402
5402	0.6143769134
5403	0.6143768096
5404	0.6143767175
5405	0.6143765545
5406	0.6143764965
5407	0.6143764022
5408	0.614375736
5409	0.6143755765
5410	0.6143754741
5411	0.6143754657
5412	0.6143754642
5413	0.6143754125
5414	0.6143752241
5415	0.614374684
5416	0.6143746689
5417	0.614374615
5418	0.6143741698
5419	0.6143741657
5420	0.6143741577
5421	0.6143741336
5422	0.6143740839
5423	0.6143740723
5424	0.6143740349
5425	0.6143739316
5426	0.6143738756
5427	0.6143738721
5428	0.6143738546
5429	0.6143737894
5430	0.6143735716
5431	0.614373414
5432	0.6143733304
5433	0.6143733277
5434	0.6143733277
5435	0.6143732328
5436	0.6143732328
5437	0.6143731828
5438	0.6143731708
5439	0.6143731609
5440	0.614373157
5441	0.6143730313
5442	0.6143729091
5443	0.6143728451
5444	0.614372839
5445	0.6143727888
5446	0.6143726042
5447	0.614372583
5448	0.6143725233
5449	0.6143724929
5450	0.6143724472
5451	0.6143724161
5452	0.6143723679
5453	0.6143723635
5454	0.6143723635
5455	0.6143723198
5456	0.614372277
5457	0.614372277
5458	0.614372173
5459	0.6143715433
5460	0.6143715433
5461	0.6143715433
5462	0.6143714359
5463	0.6143714293
5464	0.6143714059
5465	0.6143714024
5466	0.6143713948
5467	0.6143713933
5468	0.6143713629
5469	0.6143713622
5470	0.6143712987
5471	0.6143712986
5472	0.6143712984
5473	0.614371298
5474	0.6143712945
5475	0.6143712359
5476	0.6143712233
5477	0.6143711721
5478	0.6143710946
5479	0.6143710869
5480	0.614371044
5481	0.6143710374
5482	0.6143710161
5483	0.6143705298
5484	0.6143703577
5485	0.6143703477
5486	0.6143703448
5487	0.6143702765
5488	0.6143702073
5489	0.6143701775
5490	0.6143701474
5491	0.6143700758
5492	0.6143700758
5493	0.6143700758
5494	0.6143700673
5495	0.6143696166
5496	0.6143694904
5497	0.6143694851
5498	0.6143694851
5499	0.6143689557
5500	0.6143687639
5501	0.6143687639
5502	0.6143683088
5503	0.6143683088
5504	0.6143682803
5505	0.6143675211
5506	0.6143674843
5507	0.6143673633
5508	0.6143673477
5509	0.6143672017
5510	0.6143670113
5511	0.6143670069
5512	0.6143664452
5513	0.6143664305
5514	0.61436643
5515	0.6143664188
5516	0.6143663694
5517	0.6143662815
5518	0.6143662424
5519	0.61436582
5520	0.6143657642
5521	0.6143657606
5522	0.6143657145
5523	0.6143656626
5524	0.6143655356
5525	0.6143650097
5526	0.614365009
5527	0.6143648961
5528	0.6143648675
5529	0.6143648675
5530	0.6143647272
5531	0.6143643626
5532	0.6143642927
5533	0.6143641612
5534	0.6143641612
5535	0.6143641119
5536	0.6143641099
5537	0.6143640648
5538	0.6143640648
5539	0.6143638987
5540	0.614363894
5541	0.6143636967
5542	0.61436365
5543	0.614363336
5544	0.614363231
5545	0.6143631902
5546	0.6143631535
5547	0.6143626633
5548	0.6143626413
5549	0.6143626292
5550	0.6143625615
5551	0.6143624205
5552	0.6143623794
5553	0.6143616626
5554	0.6143615851
5555	0.6143614806
5556	0.6143614738
5557	0.6143614738
5558	0.6143614187
5559	0.6143612821
5560	0.6143612821
5561	0.6143611225
5562	0.6143610565
5563	0.6143610542
5564	0.6143609125
5565	0.6143608877
5566	0.614360832
5567	0.6143608252
5568	0.6143608252
5569	0.6143608135
5570	0.6143607998
5571	0.614360677
5572	0.6143606338
5573	0.6143606097
5574	0.6143606097
5575	0.614360402
5576	0.6143603842
5577	0.6143603401
5578	0.6143597508
5579	0.6143595985
5580	0.6143595735
5581	0.6143595731
5582	0.6143595542
5583	0.6143595513
5584	0.6143595367
5585	0.6143595301
5586	0.61435953
5587	0.6143593983
5588	0.6143593178
5589	0.6143593114
5590	0.6143592772
5591	0.6143592588
5592	0.6143592551
5593	0.6143591544
5594	0.6143591544
5595	0.6143591328
5596	0.6143591239
5597	0.6143587363
5598	0.6143587166
5599	0.6143587123
5600	0.6143587038
5601	0.6143582119
5602	0.6143582035
5603	0.6143581879
5604	0.6143581818
5605	0.6143577817
5606	0.6143577777
5607	0.6143577193
5608	0.6143577187
5609	0.6143574426
5610	0.6143573288
5611	0.6143572745
5612	0.6143572745
5613	0.6143572617
5614	0.614357243
5615	0.6143571371
5616	0.6143569548
5617	0.6143568928
5618	0.6143568919
5619	0.6143568919
5620	0.6143568646
5621	0.6143568328
5622	0.6143567421
5623	0.6143566599
5624	0.6143564963
5625	0.6143563922
5626	0.6143561386
5627	0.6143561137
5628	0.614355964
5629	0.614355952
5630	0.6143559397
5631	0.6143558644
5632	0.6143558155
5633	0.6143557878
5634	0.6143547956
5635	0.6143547571
5636	0.6143544566
5637	0.6143544566
5638	0.614354405
5639	0.614354331
5640	0.6143543091
5641	0.6143541166
5642	0.6143541166
5643	0.6143541063
5644	0.6143541037
5645	0.6143540886
5646	0.6143540678
5647	0.6143536443
5648	0.6143536358
5649	0.6143536261
5650	0.6143536054
5651	0.6143531303
5652	0.6143531303
5653	0.6143527823
5654	0.6143527693
5655	0.6143527085
5656	0.6143526941
5657	0.6143526875
5658	0.614352663
5659	0.6143526225
5660	0.614352169
5661	0.6143521338
5662	0.6143520335
5663	0.6143520252
5664	0.6143520077
5665	0.6143519268
5666	0.6143518406
5667	0.6143517084
5668	0.6143516985
5669	0.6143516663
5670	0.6143516663
5671	0.6143516067
5672	0.6143515244
5673	0.6143515029
5674	0.6143514602
5675	0.6143513611
5676	0.6143513271
5677	0.6143508938
5678	0.6143508915
5679	0.6143508445
5680	0.6143508401
5681	0.614350832
5682	0.614350832
5683	0.614350637
5684	0.6143506081
5685	0.6143505429
5686	0.6143505033
5687	0.6143504058
5688	0.6143504031
5689	0.6143503976
5690	0.6143503975
5691	0.6143503865
5692	0.6143503865
5693	0.6143502032
5694	0.6143502032
5695	0.6143500015
5696	0.6143499867
5697	0.6143499847
5698	0.6143492212
5699	0.614349187
5700	0.6143490219
5701	0.6143489902
5702	0.6143489872
5703	0.6143489674
5704	0.6143487331
5705	0.6143487201
5706	0.6143486794
5707	0.6143486666
5708	0.6143486624
5709	0.6143486233
5710	0.6143485124
5711	0.6143485054
5712	0.6143484021
5713	0.6143483982
5714	0.6143480703
5715	0.6143471415
5716	0.6143471195
5717	0.6143470915
5718	0.6143470756
5719	0.6143470734
5720	0.6143469433
5721	0.6143469406
5722	0.614346873
5723	0.6143467945
5724	0.6143467574
5725	0.6143467289
5726	0.6143465125
5727	0.6143462726
5728	0.6143462276
5729	0.6143461982
5730	0.6143461899
5731	0.6143458723
5732	0.6143458723
5733	0.6143457854
5734	0.6143457836
5735	0.6143451324
5736	0.6143448307
5737	0.6143448185
5738	0.6143447082
5739	0.6143447038
5740	0.6143447038
5741	0.6143446844
5742	0.6143445835
5743	0.6143445793
5744	0.6143443479
5745	0.6143443474
5746	0.6143443474
5747	0.6143443042
5748	0.6143442263
5749	0.614344178
5750	0.6143437565
5751	0.6143436658
5752	0.614343636
