iter	Passed	Remaining
4780	58371	63719
4781	58383	63706
4782	58395	63694
4783	58403	63677
4784	58414	63664
4785	58427	63652
4786	58439	63640
4787	58451	63628
4788	58462	63614
4789	58472	63599
4790	58484	63587
4791	58494	63572
4792	58503	63557
4793	58517	63546
4794	58522	63526
4795	58567	63549
4796	58573	63531
4797	58582	63515
4798	58589	63497
4799	58602	63486
4800	58617	63476
4801	58629	63464
4802	58640	63451
4803	58650	63436
4804	58661	63422
4805	58674	63411
4806	58684	63397
4807	58698	63386
4808	58713	63377
4809	58728	63368
4810	58742	63358
4811	58767	63359
4812	58782	63350
4813	58796	63340
4814	58809	63328
4815	58822	63317
4816	58837	63307
4817	58849	63295
4818	58863	63284
4819	58877	63274
4820	58884	63257
4821	58903	63251
4822	58919	63244
4823	58934	63235
4824	58952	63228
4825	58966	63218
4826	58981	63209
4827	58995	63198
4828	59013	63193
4829	59033	63188
4830	59050	63181
4831	59067	63174
4832	59082	63165
4833	59090	63148
4834	59106	63140
4835	59121	63131
4836	59137	63122
4837	59146	63107
4838	59163	63100
4839	59176	63089
4840	59192	63080
4841	59208	63072
4842	59258	63100
4843	59276	63094
4844	59295	63089
4845	59312	63082
4846	59332	63078
4847	59351	63073
4848	59369	63067
4849	59385	63059
4850	59400	63049
4851	59414	63039
4852	59433	63033
4853	59450	63026
4854	59471	63023
4855	59496	63025
4856	59513	63017
4857	59530	63010
4858	59545	63000
4859	59561	62992
4860	59574	62981
4861	59590	62973
4862	59606	62965
4863	59626	62961
4864	59643	62953
4865	59661	62947
4866	59670	62932
4867	59682	62918
4868	59699	62912
4869	59713	62901
4870	59728	62892
4871	59742	62881
4872	59756	62871
4873	59770	62860
4874	59783	62849
4875	59792	62833
4876	59806	62823
4877	59817	62809
4878	59831	62799
4879	59845	62789
4880	59858	62777
4881	59873	62767
4882	59885	62755
4883	59899	62744
4884	59948	62771
4885	59970	62768
4886	59984	62758
4887	59997	62747
4888	60012	62737
4889	60025	62725
4890	60037	62713
4891	60046	62698
4892	60063	62690
4893	60082	62684
4894	60098	62676
4895	60105	62659
4896	60120	62649
4897	60133	62637
4898	60145	62625
4899	60158	62614
4900	60170	62601
4901	60187	62594
4902	60201	62583
4903	60213	62571
4904	60233	62567
4905	60251	62560
4906	60263	62547
4907	60278	62538
4908	60293	62529
4909	60311	62522
4910	60328	62515
4911	60342	62504
4912	60360	62498
4913	60373	62486
4914	60390	62479
4915	60405	62469
4916	60421	62461
4917	60435	62451
4918	60448	62439
4919	60464	62430
4920	60478	62420
4921	60490	62407
4922	60503	62396
4923	60516	62384
4924	60526	62370
4925	60538	62357
4926	60552	62346
4927	60567	62337
4928	60581	62326
4929	60594	62315
4930	60607	62303
4931	60621	62293
4932	60635	62282
4933	60648	62271
4934	60664	62263
4935	60678	62251
4936	60689	62238
4937	60734	62259
4938	60748	62248
4939	60761	62237
4940	60774	62226
4941	60782	62209
4942	60795	62198
4943	60810	62188
4944	60822	62175
4945	60833	62162
4946	60848	62152
4947	60861	62140
4948	60867	62121
4949	60881	62111
4950	60898	62103
4951	60917	62098
4952	60933	62090
4953	60955	62087
4954	60975	62082
4955	60992	62075
4956	61007	62065
4957	61027	62061
4958	61041	62051
4959	61056	62041
4960	61071	62031
4961	61084	62020
4962	61101	62012
4963	61120	62006
4964	61135	61997
4965	61152	61989
4966	61166	61979
4967	61182	61970
4968	61199	61962
4969	61213	61952
4970	61227	61942
4971	61242	61932
4972	61257	61922
4973	61274	61914
4974	61290	61906
4975	61298	61890
4976	61317	61883
4977	61329	61871
4978	61337	61854
4979	61349	61842
4980	61361	61829
4981	61372	61815
4982	61384	61803
4983	61396	61790
4984	61408	61777
4985	61420	61764
4986	61430	61751
4987	61442	61738
4988	61454	61725
4989	61463	61710
4990	61474	61696
4991	61488	61685
4992	61501	61673
4993	61506	61654
4994	61518	61641
4995	61528	61627
4996	61540	61614
4997	61564	61613
4998	61584	61608
4999	61606	61606
5000	61627	61602
5001	61664	61615
5002	61683	61609
5003	61702	61604
5004	61718	61595
5005	61736	61588
5006	61753	61581
5007	61766	61569
5008	61786	61564
5009	61805	61558
5010	61817	61546
5011	61826	61530
5012	61839	61519
5013	61855	61509
5014	61870	61500
5015	61883	61488
5016	61900	61481
5017	61918	61473
5018	61935	61466
5019	61951	61458
5020	61959	61441
5021	61966	61423
5022	61979	61411
5023	61997	61405
5024	62008	61391
5025	62019	61378
5026	62037	61370
5027	62050	61359
5028	62063	61347
5029	62076	61335
5030	62087	61322
5031	62100	61310
5032	62124	61309
5033	62134	61295
5034	62150	61286
5035	62198	61309
5036	62208	61294
5037	62220	61281
5038	62234	61270
5039	62245	61257
5040	62259	61246
5041	62271	61234
5042	62282	61220
5043	62293	61206
5044	62301	61190
5045	62312	61176
5046	62324	61163
5047	62334	61149
5048	62340	61130
5049	62350	61116
5050	62357	61098
5051	62370	61086
5052	62384	61075
5053	62405	61072
5054	62420	61062
5055	62435	61052
5056	62451	61043
5057	62466	61033
5058	62478	61020
5059	62485	61003
5060	62498	60992
5061	62513	60982
5062	62526	60969
5063	62538	60957
5064	62546	60941
5065	62560	60930
5066	62574	60920
5067	62590	60910
5068	62604	60899
5069	62619	60890
5070	62632	60878
5071	62648	60869
5072	62665	60861
5073	62680	60851
5074	62695	60842
5075	62708	60831
5076	62722	60820
5077	62730	60803
5078	62744	60792
5079	62757	60780
5080	62773	60771
5081	62788	60762
5082	62804	60753
5083	62822	60746
5084	62839	60738
5085	62854	60729
5086	62869	60718
5087	62882	60707
5088	62902	60702
5089	62916	60691
5090	62928	60678
5091	62939	60665
5092	62951	60652
5093	62968	60644
5094	62985	60636
5095	62998	60625
5096	63012	60614
5097	63026	60603
5098	63039	60591
5099	63050	60578
5100	63062	60565
5101	63075	60553
5102	63085	60538
5103	63101	60530
5104	63116	60520
5105	63128	60507
5106	63147	60501
5107	63167	60496
5108	63179	60483
5109	63193	60473
5110	63205	60460
5111	63212	60442
5112	63218	60424
5113	63231	60412
5114	63240	60396
5115	63247	60379
5116	63257	60364
5117	63267	60350
5118	63279	60337
5119	63291	60325
5120	63304	60313
5121	63315	60299
5122	63328	60287
5123	63339	60274
5124	63347	60257
5125	63360	60245
5126	63372	60232
5127	63385	60221
5128	63397	60208
5129	63411	60197
5130	63425	60186
5131	63440	60176
5132	63453	60165
5133	63466	60153
5134	63476	60139
5135	63486	60124
5136	63498	60111
5137	63511	60100
5138	63522	60086
5139	63532	60071
5140	63543	60058
5141	63554	60044
5142	63565	60030
5143	63571	60011
5144	63579	59995
5145	63587	59979
5146	63595	59963
5147	63638	59979
5148	63648	59964
5149	63659	59950
5150	63671	59938
5151	63677	59920
5152	63690	59908
5153	63701	59894
5154	63709	59878
5155	63719	59863
5156	63729	59848
5157	63740	59835
5158	63749	59820
5159	63759	59805
5160	63769	59790
5161	63780	59777
5162	63794	59766
5163	63807	59754
5164	63819	59742
5165	63836	59733
5166	63848	59721
5167	63863	59711
5168	63876	59699
5169	63884	59682
5170	63898	59672
5171	63914	59663
5172	63927	59651
5173	63940	59640
5174	63953	59627
5175	63970	59619
5176	63987	59611
5177	64001	59601
5178	64020	59594
5179	64040	59589
5180	64067	59591
5181	64094	59592
5182	64115	59587
5183	64137	59584
5184	64159	59580
5185	64188	59584
5186	64215	59585
5187	64237	59581
5188	64265	59583
5189	64285	59578
5190	64338	59604
5191	64366	59605
5192	64385	59599
5193	64403	59592
5194	64411	59575
5195	64429	59568
5196	64449	59563
5197	64464	59553
5198	64479	59543
5199	64494	59532
5200	64506	59520
5201	64522	59511
5202	64536	59500
5203	64551	59490
5204	64566	59480
5205	64585	59473
5206	64598	59462
5207	64614	59452
5208	64628	59442
5209	64647	59436
5210	64662	59425
5211	64678	59417
5212	64694	59407
5213	64712	59400
5214	64728	59391
5215	64746	59384
5216	64761	59374
5217	64774	59361
5218	64791	59353
5219	64808	59345
5220	64815	59328
5221	64830	59317
5222	64844	59307
5223	64892	59327
5224	64901	59312
5225	64914	59299
5226	64924	59285
5227	64935	59271
5228	64943	59254
5229	64954	59241
5230	64965	59227
5231	64975	59212
5232	64985	59198
5233	64995	59184
5234	65001	59165
5235	65013	59153
5236	65028	59142
5237	65040	59129
5238	65050	59115
5239	65062	59102
5240	65073	59088
5241	65080	59071
5242	65091	59057
5243	65101	59043
5244	65116	59033
5245	65126	59018
5246	65136	59004
5247	65146	58989
5248	65159	58977
5249	65171	58964
5250	65183	58952
5251	65199	58942
5252	65213	58931
5253	65227	58920
5254	65242	58910
5255	65255	58898
5256	65267	58885
5257	65280	58873
5258	65294	58863
5259	65305	58849
5260	65320	58839
5261	65333	58827
5262	65346	58815
5263	65359	58803
5264	65375	58794
5265	65388	58782
5266	65403	58772
5267	65416	58760
5268	65430	58749
5269	65444	58739
5270	65460	58728
5271	65473	58717
5272	65487	58706
5273	65503	58697
5274	65519	58688
5275	65538	58681
5276	65557	58674
5277	65574	58667
5278	65600	58666
5279	65618	58659
5280	65634	58649
5281	65650	58640
5282	65666	58631
5283	65721	58656
5284	65741	58651
5285	65761	58645
5286	65775	58633
5287	65790	58624
5288	65803	58612
5289	65817	58600
5290	65828	58587
5291	65840	58575
5292	65853	58562
5293	65865	58550
5294	65879	58538
5295	65891	58525
5296	65909	58518
5297	65922	58506
5298	65936	58495
5299	65956	58489
5300	65974	58482
5301	65992	58474
5302	66006	58463
5303	66018	58451
5304	66026	58434
5305	66041	58423
5306	66055	58413
5307	66068	58401
5308	66082	58390
5309	66099	58381
5310	66115	58372
5311	66128	58360
5312	66134	58342
5313	66145	58328
5314	66156	58314
5315	66170	58303
5316	66184	58292
5317	66196	58279
5318	66207	58265
5319	66214	58248
5320	66225	58234
5321	66235	58220
5322	66246	58206
5323	66257	58192
5324	66268	58179
5325	66279	58165
5326	66290	58151
5327	66304	58140
5328	66312	58124
5329	66326	58113
5330	66340	58102
5331	66354	58091
5332	66371	58083
5333	66385	58071
5334	66401	58062
5335	66417	58053
5336	66433	58043
5337	66449	58034
5338	66463	58022
5339	66477	58011
5340	66527	58032
5341	66544	58024
5342	66558	58012
5343	66564	57995
5344	66580	57985
5345	66593	57973
5346	66605	57960
5347	66617	57948
5348	66629	57934
5349	66642	57922
5350	66653	57909
5351	66664	57895
5352	66676	57882
5353	66696	57876
5354	66710	57865
5355	66725	57855
5356	66733	57839
5357	66752	57832
5358	66766	57820
5359	66784	57813
5360	66796	57800
5361	66808	57787
5362	66822	57776
5363	66834	57763
5364	66849	57753
5365	66862	57741
5366	66878	57731
5367	66893	57721
5368	66900	57704
5369	66908	57688
5370	66922	57676
5371	66933	57663
5372	66947	57652
5373	66965	57644
5374	66981	57635
5375	66992	57621
5376	67004	57608
5377	67010	57590
5378	67017	57573
5379	67030	57561
5380	67044	57550
5381	67058	57539
5382	67071	57527
5383	67083	57514
5384	67095	57501
5385	67106	57487
5386	67118	57474
5387	67131	57462
5388	67144	57451
5389	67156	57438
5390	67169	57426
5391	67181	57413
5392	67193	57400
5393	67206	57388
5394	67218	57375
5395	67231	57363
5396	67244	57351
5397	67257	57339
5398	67271	57328
5399	67282	57314
5400	67294	57302
5401	67307	57289
5402	67357	57309
5403	67369	57296
5404	67379	57282
5405	67390	57268
5406	67400	57253
5407	67412	57241
5408	67429	57232
5409	67442	57219
5410	67453	57206
5411	67463	57191
5412	67477	57181
5413	67489	57167
5414	67502	57156
5415	67516	57145
5416	67530	57133
5417	67547	57125
5418	67575	57125
5419	67594	57118
5420	67612	57111
5421	67630	57103
5422	67648	57095
5423	67665	57086
5424	67680	57076
5425	67696	57066
5426	67712	57057
5427	67726	57046
5428	67742	57036
5429	67757	57026
5430	67774	57017
5431	67788	57006
5432	67803	56996
5433	67817	56984
5434	67830	56972
5435	67844	56961
5436	67853	56945
5437	67871	56937
5438	67886	56927
5439	67904	56920
5440	67921	56910
5441	67937	56901
5442	67952	56890
5443	67969	56882
5444	67984	56872
5445	67999	56861
5446	68013	56851
5447	68028	56840
5448	68044	56830
5449	68056	56817
5450	68069	56806
5451	68086	56797
5452	68098	56783
5453	68110	56771
5454	68118	56755
5455	68131	56742
5456	68183	56763
5457	68190	56746
5458	68203	56734
5459	68220	56725
5460	68226	56707
5461	68234	56691
5462	68249	56680
5463	68259	56666
5464	68271	56653
5465	68281	56638
5466	68292	56624
5467	68303	56611
5468	68320	56603
5469	68335	56592
5470	68348	56580
5471	68356	56564
5472	68375	56556
5473	68389	56545
5474	68402	56533
5475	68416	56522
5476	68430	56511
5477	68445	56500
5478	68459	56489
5479	68475	56480
5480	68487	56466
5481	68499	56454
5482	68514	56443
5483	68528	56432
5484	68542	56421
5485	68555	56408
5486	68567	56395
5487	68581	56385
5488	68597	56375
5489	68611	56363
5490	68625	56352
5491	68641	56342
5492	68657	56333
5493	68666	56318
5494	68685	56311
5495	68704	56303
5496	68719	56293
5497	68738	56286
5498	68747	56270
5499	68760	56258
5500	68773	56246
5501	68779	56228
5502	68790	56215
5503	68798	56198
5504	68809	56185
5505	68822	56173
5506	68833	56158
5507	68845	56146
5508	68858	56133
5509	68873	56123
5510	68887	56112
5511	68899	56099
5512	68951	56119
5513	68967	56109
5514	68982	56098
5515	68993	56085
5516	69005	56072
5517	69018	56060
5518	69032	56048
5519	69044	56036
5520	69058	56024
5521	69069	56010
5522	69081	55998
5523	69092	55984
5524	69102	55969
5525	69119	55960
5526	69129	55946
5527	69144	55935
5528	69157	55924
5529	69165	55907
5530	69185	55901
5531	69200	55890
5532	69215	55880
5533	69228	55868
5534	69239	55854
5535	69255	55844
5536	69267	55831
5537	69280	55819
5538	69290	55804
5539	69303	55793
5540	69314	55779
5541	69326	55766
5542	69339	55754
5543	69352	55742
5544	69365	55730
5545	69378	55718
5546	69392	55706
5547	69405	55694
5548	69419	55683
5549	69432	55671
5550	69444	55657
5551	69457	55646
5552	69470	55633
5553	69483	55621
5554	69498	55611
5555	69512	55600
5556	69525	55587
5557	69531	55570
5558	69544	55558
5559	69557	55545
5560	69565	55529
5561	69576	55516
5562	69589	55503
5563	69598	55488
5564	69610	55476
5565	69620	55460
5566	69631	55447
5567	69643	55434
5568	69650	55417
5569	69660	55402
5570	69671	55389
5571	69680	55374
5572	69693	55362
5573	69705	55349
5574	69711	55331
5575	69724	55319
5576	69737	55307
5577	69791	55327
5578	69803	55314
5579	69812	55299
5580	69821	55284
5581	69835	55272
5582	69848	55261
5583	69862	55249
5584	69877	55238
5585	69895	55230
5586	69907	55217
5587	69925	55209
5588	69942	55200
5589	69960	55192
5590	69979	55184
5591	69995	55174
5592	70009	55163
5593	70024	55153
5594	70032	55137
5595	70046	55125
5596	70063	55116
5597	70075	55103
5598	70087	55090
5599	70099	55077
5600	70111	55065
5601	70126	55054
5602	70141	55044
5603	70158	55034
5604	70174	55025
5605	70190	55015
5606	70201	55001
5607	70213	54988
5608	70223	54974
5609	70244	54968
5610	70260	54959
5611	70276	54948
5612	70283	54932
5613	70306	54928
5614	70327	54921
5615	70350	54917
5616	70371	54911
5617	70390	54903
5618	70405	54893
5619	70413	54877
5620	70431	54869
5621	70446	54858
5622	70461	54847
5623	70477	54838
5624	70489	54825
5625	70520	54826
5626	70536	54817
5627	70556	54810
5628	70635	54849
5629	70651	54839
5630	70667	54829
5631	70687	54823
5632	70701	54811
5633	70717	54801
5634	70741	54797
5635	70764	54793
5636	70785	54787
5637	70796	54774
5638	70814	54765
5639	70830	54755
5640	70845	54744
5641	70862	54735
5642	70870	54719
5643	70886	54709
5644	70900	54698
5645	70916	54688
5646	70933	54678
5647	70953	54672
5648	70969	54662
5649	70986	54653
5650	71002	54643
5651	71021	54636
5652	71030	54620
5653	71047	54611
5654	71063	54601
5655	71082	54593
5656	71100	54585
5657	71118	54576
5658	71136	54568
5659	71157	54562
5660	71175	54553
5661	71207	54556
5662	71220	54544
5663	71237	54535
5664	71258	54528
5665	71278	54521
5666	71295	54512
5667	71313	54503
5668	71332	54496
5669	71348	54486
5670	71356	54470
5671	71371	54459
5672	71391	54453
5673	71404	54440
5674	71416	54427
5675	71431	54417
5676	71447	54406
5677	71466	54399
5678	71519	54417
5679	71531	54403
5680	71542	54390
5681	71552	54375
5682	71560	54359
5683	71579	54351
5684	71595	54342
5685	71608	54329
5686	71622	54318
5687	71640	54309
5688	71655	54298
5689	71670	54288
5690	71686	54278
5691	71704	54269
5692	71715	54255
5693	71733	54247
5694	71746	54234
5695	71779	54237
5696	71791	54225
5697	71821	54225
5698	71843	54219
5699	71866	54214
5700	71890	54211
5701	71911	54204
5702	71928	54195
5703	71949	54189
5704	71968	54181
5705	71986	54172
5706	72010	54168
5707	72030	54161
5708	72055	54158
5709	72092	54163
5710	72131	54170
5711	72163	54172
5712	72197	54176
5713	72215	54167
5714	72235	54161
5715	72279	54171
5716	72291	54158
5717	72303	54145
5718	72315	54132
5719	72329	54120
5720	72341	54107
5721	72354	54094
5722	72404	54110
5723	72417	54098
5724	72433	54088
5725	72452	54079
5726	72475	54075
5727	72495	54067
5728	72511	54057
5729	72536	54054
5730	72552	54043
5731	72568	54033
5732	72574	54016
5733	72589	54005
5734	72601	53992
5735	72614	53980
5736	72629	53968
5737	72641	53955
5738	72654	53943
5739	72668	53931
5740	72676	53915
5741	72691	53904
5742	72707	53894
5743	72723	53883
5744	72740	53874
5745	72755	53863
5746	72764	53848
5747	72779	53837
5748	72793	53826
5749	72805	53812
5750	72814	53797
5751	72825	53783
5752	72837	53770
5753	72850	53757
5754	72862	53744
5755	72872	53730
5756	72884	53717
5757	72897	53704
5758	72907	53690
5759	72917	53675
5760	72927	53660
5761	72938	53647
5762	72950	53633
5763	72961	53620
5764	72972	53606
5765	72984	53592
5766	72996	53579
5767	73006	53565
5768	73018	53551
5769	73031	53539
5770	73044	53527
5771	73058	53515
5772	73070	53502
5773	73083	53490
5774	73096	53477
5775	73109	53464
5776	73121	53451
5777	73134	53439
5778	73145	53425
5779	73158	53412
5780	73172	53401
5781	73184	53388
5782	73196	53375
5783	73208	53362
5784	73270	53385
5785	73289	53377
5786	73302	53364
5787	73316	53353
5788	73329	53340
5789	73348	53332
5790	73364	53322
5791	73374	53308
5792	73392	53299
5793	73413	53292
5794	73430	53282
5795	73443	53270
5796	73461	53261
5797	73479	53253
5798	73487	53236
5799	73507	53229
5800	73527	53222
5801	73539	53208
5802	73558	53200
5803	73578	53193
5804	73597	53185
5805	73618	53178
5806	73639	53172
5807	73655	53161
5808	73672	53152
5809	73690	53143
5810	73706	53132
5811	73721	53122
5812	73734	53109
5813	73752	53101
5814	73768	53090
5815	73780	53077
5816	73796	53066
5817	73809	53054
5818	73827	53045
5819	73838	53031
5820	73851	53019
5821	73867	53009
5822	73881	52997
5823	73896	52986
5824	73910	52974
5825	73921	52960
5826	73933	52947
5827	73947	52935
5828	73958	52922
5829	73972	52910
5830	73987	52898
5831	73998	52885
5832	74013	52873
5833	74028	52863
5834	74043	52852
5835	74058	52841
5836	74066	52824
5837	74079	52812
5838	74092	52800
5839	74143	52814
5840	74158	52803
5841	74165	52786
5842	74185	52779
5843	74196	52765
5844	74215	52757
5845	74228	52744
5846	74241	52731
5847	74260	52723
5848	74275	52712
5849	74291	52702
5850	74298	52686
5851	74312	52673
5852	74325	52661
5853	74333	52645
5854	74346	52632
5855	74358	52619
5856	74370	52606
5857	74398	52604
5858	74410	52591
5859	74421	52577
5860	74432	52563
5861	74443	52549
5862	74456	52537
5863	74465	52522
5864	74479	52509
5865	74487	52494
5866	74500	52481
5867	74511	52467
5868	74526	52456
5869	74533	52440
5870	74547	52428
5871	74561	52416
5872	74574	52404
5873	74588	52392
5874	74602	52380
5875	74614	52367
5876	74628	52355
5877	74640	52342
5878	74655	52330
5879	74669	52319
5880	74680	52305
5881	74692	52292
5882	74706	52280
5883	74719	52267
5884	74731	52254
5885	74746	52243
5886	74757	52230
5887	74770	52217
5888	74788	52208
5889	74802	52196
5890	74862	52217
5891	74880	52208
5892	74896	52197
5893	74908	52183
5894	74921	52171
5895	74931	52157
5896	74942	52143
5897	74956	52131
5898	74968	52118
5899	74980	52105
5900	74999	52096
5901	75019	52089
5902	75054	52091
5903	75071	52081
5904	75100	52080
5905	75125	52076
5906	75150	52072
5907	75171	52065
5908	75201	52064
5909	75218	52054
5910	75237	52046
5911	75257	52038
5912	75282	52034
5913	75306	52029
5914	75317	52015
5915	75336	52007
5916	75354	51997
5917	75369	51987
5918	75387	51977
5919	75407	51970
5920	75416	51954
5921	75433	51944
5922	75447	51933
5923	75467	51925
5924	75496	51924
5925	75512	51913
5926	75530	51904
5927	75547	51894
5928	75564	51884
5929	75589	51880
5930	75605	51869
5931	75621	51859
5932	75663	51866
5933	75680	51856
5934	75703	51850
5935	75724	51844
5936	75754	51842
5937	75771	51832
5938	75835	51854
5939	75852	51845
5940	75860	51829
5941	75877	51819
5942	75894	51809
5943	75910	51798
5944	75927	51789
5945	75942	51778
5946	75956	51766
5947	75975	51757
5948	75999	51752
5949	76016	51742
5950	76037	51735
5951	76066	51733
5952	76100	51735
5953	76117	51724
5954	76137	51717
5955	76155	51708
5956	76179	51703
5957	76196	51692
5958	76226	51691
5959	76246	51683
5960	76261	51672
5961	76275	51660
5962	76289	51648
5963	76300	51634
5964	76314	51622
5965	76330	51612
5966	76343	51599
5967	76359	51588
5968	76383	51583
5969	76394	51569
5970	76410	51559
5971	76422	51545
5972	76433	51531
5973	76447	51519
5974	76458	51505
5975	76477	51497
5976	76495	51487
5977	76513	51478
5978	76528	51467
5979	76542	51455
5980	76559	51445
5981	76570	51430
5982	76582	51417
5983	76595	51405
5984	76612	51395
5985	76645	51395
5986	76660	51384
5987	76680	51376
5988	76689	51360
5989	76706	51351
5990	76723	51341
5991	76751	51338
5992	76764	51325
5993	76780	51314
5994	76835	51330
5995	76847	51317
5996	76863	51306
5997	76875	51293
5998	76889	51281
5999	76902	51268
6000	76924	51261
6001	76939	51250
6002	76955	51239
6003	76967	51226
6004	76979	51212
6005	77000	51205
6006	77022	51198
6007	77042	51190
6008	77051	51175
6009	77066	51164
6010	77079	51151
6011	77095	51140
6012	77102	51123
6013	77111	51108
6014	77126	51096
6015	77139	51084
6016	77158	51075
6017	77179	51068
6018	77196	51058
6019	77217	51050
6020	77235	51041
6021	77261	51037
6022	77284	51031
6023	77300	51020
6024	77321	51013
6025	77343	51005
6026	77362	50997
6027	77377	50985
6028	77392	50974
6029	77404	50961
6030	77418	50948
6031	77426	50933
6032	77438	50919
6033	77450	50906
6034	77465	50894
6035	77479	50882
6036	77495	50871
6037	77510	50860
6038	77524	50848
6039	77538	50836
6040	77549	50822
6041	77565	50811
6042	77582	50801
6043	77596	50789
6044	77607	50775
6045	77626	50766
6046	77642	50755
6047	77658	50744
6048	77686	50741
6049	77699	50729
6050	77712	50716
6051	77723	50702
6052	77773	50714
6053	77791	50704
6054	77819	50701
6055	77831	50688
6056	77848	50677
6057	77869	50670
6058	77882	50657
6059	77900	50648
6060	77915	50636
6061	77926	50622
6062	77942	50611
6063	77964	50605
6064	77978	50592
6065	77991	50579
6066	78005	50567
6067	78021	50556
6068	78033	50543
6069	78047	50531
6070	78061	50519
6071	78075	50507
6072	78090	50495
6073	78104	50483
6074	78116	50470
6075	78129	50457
6076	78136	50440
6077	78149	50428
6078	78162	50415
6079	78173	50401
6080	78185	50387
6081	78198	50375
6082	78212	50362
6083	78225	50349
6084	78244	50341
6085	78259	50330
6086	78272	50317
6087	78285	50304
6088	78296	50290
6089	78309	50277
6090	78324	50266
6091	78336	50252
6092	78349	50239
6093	78365	50229
6094	78379	50216
6095	78393	50204
6096	78408	50192
6097	78424	50182
6098	78439	50171
6099	78455	50160
6100	78471	50149
6101	78484	50136
6102	78497	50123
6103	78511	50111
6104	78518	50094
6105	78530	50081
6106	78543	50069
6107	78557	50056
6108	78611	50070
6109	78624	50056
6110	78633	50041
6111	78643	50027
6112	78655	50013
6113	78668	50000
6114	78690	49993
6115	78707	49983
6116	78729	49976
6117	78745	49965
6118	78754	49950
6119	78769	49938
6120	78781	49925
6121	78793	49912
6122	78805	49898
6123	78818	49885
6124	78830	49872
6125	78843	49859
6126	78855	49846
6127	78868	49833
6128	78881	49820
6129	78893	49807
6130	78905	49793
6131	78918	49780
6132	78932	49768
6133	78949	49758
6134	78966	49748
6135	78981	49736
6136	78996	49725
6137	79013	49714
6138	79028	49703
6139	79036	49687
6140	79048	49673
6141	79059	49660
6142	79072	49647
6143	79088	49636
6144	79101	49623
6145	79113	49610
6146	79126	49597
6147	79138	49583
6148	79150	49570
6149	79162	49556
6150	79175	49544
6151	79181	49526
6152	79193	49513
6153	79207	49501
6154	79220	49488
6155	79232	49475
6156	79251	49466
6157	79263	49452
6158	79284	49445
6159	79297	49432
6160	79311	49420
6161	79321	49405
6162	79333	49391
6163	79346	49379
6164	79357	49365
6165	79369	49351
6166	79381	49338
6167	79393	49324
6168	79404	49310
6169	79415	49296
6170	79425	49282
6171	79472	49290
6172	79483	49276
6173	79489	49259
6174	79500	49245
6175	79512	49231
6176	79523	49217
6177	79536	49204
6178	79552	49193
6179	79565	49181
6180	79581	49170
6181	79596	49158
6182	79614	49149
6183	79628	49137
6184	79647	49127
6185	79660	49114
6186	79679	49105
6187	79697	49096
6188	79716	49087
6189	79744	49083
6190	79772	49080
6191	79791	49071
6192	79799	49055
6193	79808	49039
6194	79828	49031
6195	79850	49023
6196	79867	49013
6197	79883	49002
6198	79899	48991
6199	79912	48978
6200	79932	48969
6201	79948	48959
6202	79966	48949
6203	79977	48935
6204	79994	48924
6205	80008	48912
6206	80022	48900
6207	80040	48891
6208	80053	48877
6209	80065	48864
6210	80078	48851
6211	80091	48838
6212	80103	48825
6213	80118	48814
6214	80131	48800
6215	80143	48787
6216	80154	48773
6217	80167	48760
6218	80178	48746
6219	80191	48733
6220	80200	48718
6221	80207	48701
6222	80226	48692
6223	80239	48680
6224	80252	48667
6225	80267	48655
6226	80278	48641
6227	80291	48628
6228	80306	48616
6229	80320	48604
6230	80334	48592
6231	80345	48578
6232	80358	48565
6233	80368	48551
6234	80378	48536
6235	80390	48523
6236	80412	48515
6237	80431	48506
6238	80449	48496
6239	80470	48488
6240	80492	48480
6241	80505	48468
6242	80522	48457
6243	80535	48445
6244	80548	48432
6245	80566	48422
6246	80581	48410
6247	80593	48397
6248	80608	48385
6249	80621	48373
6250	80633	48359
6251	80648	48347
6252	80654	48330
6253	80665	48316
6254	80676	48302
6255	80689	48289
6256	80702	48276
6257	80715	48264
6258	80729	48252
6259	80745	48240
6260	80758	48228
6261	80771	48215
6262	80784	48202
6263	80798	48190
6264	80810	48176
6265	80822	48163
6266	80838	48152
6267	80851	48139
6268	80863	48126
6269	80876	48112
6270	80890	48100
6271	80902	48087
6272	80915	48074
6273	80934	48065
6274	80948	48053
6275	80964	48041
6276	80970	48025
6277	80979	48009
6278	80992	47996
6279	81004	47983
6280	81017	47970
6281	81029	47957
6282	81040	47943
6283	81053	47930
6284	81065	47917
6285	81077	47903
6286	81090	47890
6287	81103	47877
6288	81115	47864
6289	81122	47848
6290	81137	47836
6291	81149	47822
6292	81161	47809
6293	81172	47795
6294	81179	47778
6295	81234	47791
6296	81246	47777
6297	81258	47764
6298	81264	47747
6299	81277	47734
6300	81289	47721
6301	81296	47704
6302	81313	47694
6303	81326	47681
6304	81340	47668
6305	81353	47656
6306	81369	47644
6307	81386	47634
6308	81400	47622
6309	81415	47610
6310	81424	47595
6311	81438	47583
6312	81453	47571
6313	81469	47560
6314	81483	47548
6315	81502	47538
6316	81514	47525
6317	81532	47515
6318	81540	47499
6319	81554	47487
6320	81561	47471
6321	81575	47458
6322	81590	47446
6323	81602	47433
6324	81615	47420
6325	81629	47408
6326	81642	47395
6327	81654	47382
6328	81669	47370
6329	81682	47357
6330	81690	47341
6331	81704	47329
6332	81718	47317
6333	81730	47303
